report.date,reflected.week.ending,report.month,week.number,count.states,initial.claims,continued.claims,covered.employment,labor.force,pct.unemployed
2017-02-25,2017-02-18,2017-02-01,7,53,212312,2389018,139072592,160708707,0.016186615203120265
2017-03-04,2017-02-25,2017-02-01,8,53,243407,2443180,139072592,160708707,0.01671712161805894
2017-03-11,2017-03-04,2017-03-01,9,53,221708,2345409,139072755,160849761,0.01595971908220616
2017-03-18,2017-03-11,2017-03-01,10,53,224257,2278288,139072756,160849761,0.015558276148138013
2017-03-25,2017-03-18,2017-03-01,11,53,227867,2280464,139072755,160849761,0.01559424760351369
2017-04-01,2017-03-25,2017-03-01,12,53,207961,2218674,139072755,160849761,0.015086345077006362
2017-04-08,2017-04-01,2017-04-01,13,53,239460,2133711,139532998,160996778,0.014740487539446286
2017-04-15,2017-04-08,2017-04-01,14,53,225509,2039170,139604180,160996778,0.014066610699501079
2017-04-22,2017-04-15,2017-04-01,15,53,241117,2009161,139612546,160996778,0.013977161704441066
2017-04-29,2017-04-22,2017-04-01,16,53,210640,1945670,139612546,160996778,0.013393497850000451
2017-05-06,2017-04-29,2017-04-01,17,53,214701,1849048,139612546,160996778,0.012818573300889289
2017-05-13,2017-05-06,2017-05-01,18,53,206640,1778836,139612546,161147262,0.01232087951950434
2017-05-20,2017-05-13,2017-05-01,19,53,210176,1780843,139612559,161147262,0.012355276628901086
2017-05-27,2017-05-20,2017-05-01,20,53,231785,1756796,139612559,161147262,0.012340147609830317
2017-06-03,2017-05-27,2017-05-01,21,53,212426,1748319,139612559,161147262,0.01216741119684677
2017-06-10,2017-06-03,2017-06-01,22,53,234130,1780360,139612559,161292777,0.012489647940031438
2017-06-17,2017-06-10,2017-06-01,23,53,228524,1792267,139612559,161292777,0.012528713545554493
2017-06-24,2017-06-17,2017-06-01,24,53,239259,1808434,139612559,161292777,0.012695503407446447
2017-07-01,2017-06-24,2017-06-01,25,53,252497,1864814,139612559,161292777,0.01312712843923569
2017-07-08,2017-07-01,2017-07-01,26,53,283932,1836773,140096530,161430460,0.013136956928698587
2017-07-15,2017-07-08,2017-07-01,27,53,257346,1993649,140144116,161430460,0.013944053681071093
2017-07-22,2017-07-15,2017-07-01,28,53,220122,1970654,140144116,161430460,0.01357101999213779
2017-07-29,2017-07-22,2017-07-01,29,53,198465,1937086,140144116,161430460,0.013228922224467428
2017-08-05,2017-07-29,2017-07-01,30,53,211514,1917448,140144116,161430460,0.013188105887823154
2017-08-12,2017-08-05,2017-08-01,31,53,198009,1886771,140144116,161533329,0.012906191018944456
2017-08-19,2017-08-12,2017-08-01,32,53,194811,1882971,140144116,161533329,0.012862868690089338
2017-08-26,2017-08-19,2017-08-01,33,53,195983,1838546,140158288,161533329,0.012595103515758039
2017-09-02,2017-08-26,2017-08-01,34,53,250357,1809604,140158288,161533329,0.012752544708590758
2017-09-09,2017-09-02,2017-09-01,35,53,211717,1696106,140158288,161590872,0.011806502288074786
2017-09-16,2017-09-09,2017-09-01,36,53,211986,1736125,140158288,161590872,0.012055823301702339
2017-09-23,2017-09-16,2017-09-01,37,53,212507,1619753,140158288,161590872,0.011338883052750652
2017-09-30,2017-09-23,2017-09-01,38,53,203912,1612369,140158288,161590872,0.011239997516691413
2017-10-07,2017-09-30,2017-09-01,39,53,228880,1580495,140274614,161590872,0.011197259954138993
2017-10-14,2017-10-07,2017-10-01,40,53,205362,1563614,140580447,161575221,0.010948312427188325
2017-10-21,2017-10-14,2017-10-01,41,53,215578,1600617,140580469,161575221,0.011240554020346969
2017-10-28,2017-10-21,2017-10-01,42,53,215741,1606123,140580469,161575221,0.011275639845790462
2017-11-04,2017-10-28,2017-10-01,43,53,241736,1629468,140580469,161575221,0.01158100845178482
2017-11-11,2017-11-04,2017-11-01,44,53,236375,1620801,140580469,161623035,0.011490787807567158
2017-11-18,2017-11-11,2017-11-01,45,53,274711,1721656,140580469,161623035,0.012351995493711649
2017-11-25,2017-11-18,2017-11-01,46,53,224599,1616460,140580469,161623035,0.011391068111052362
2017-12-02,2017-11-25,2017-11-01,47,53,325542,1954170,140580469,161623035,0.014105118122549797
2017-12-09,2017-12-02,2017-12-01,48,53,281729,1866683,140580469,161639872,0.013291349302726496
2017-12-16,2017-12-09,2017-12-01,49,53,286985,1965615,140580469,161639872,0.01393591798934362
2017-12-23,2017-12-16,2017-12-01,50,53,324846,1983668,140580469,161639872,0.01428183511553387
2017-12-30,2017-12-23,2017-12-01,51,53,351136,2064203,140580469,161639872,0.014942717846250212
2018-01-06,2017-12-30,2017-12-01,52,53,403513,2299282,140611515,161639872,0.016721090944689685
2018-01-13,2018-01-06,2018-01-01,1,53,354257,2413748,141358805,161707828,0.01711732223624944
2018-01-20,2018-01-13,2018-01-01,2,53,259970,2285327,141376994,161707828,0.01574009762842155
2018-01-27,2018-01-20,2018-01-01,3,53,267568,2373111,141376994,161707828,0.016329939203685303
2018-02-03,2018-01-27,2018-01-01,4,53,243057,2307488,141376994,161707828,0.015772551221206188
2018-02-10,2018-02-03,2018-02-01,5,53,232960,2320540,141376994,161853259,0.0157766362925074
2018-02-17,2018-02-10,2018-02-01,6,53,212244,2257819,141376994,161853259,0.01526112612906979
2018-02-24,2018-02-17,2018-02-01,7,53,196033,2256241,141376994,161853259,0.015151217931299116
2018-03-03,2018-02-24,2018-02-01,8,53,225607,2230032,141376994,161853259,0.01517200836839498
2018-03-10,2018-03-03,2018-03-01,9,53,204896,2191209,141376829,162049094,0.014786290628690586
2018-03-17,2018-03-10,2018-03-01,10,53,198322,2105949,141376829,162049094,0.014219585825021645
2018-03-24,2018-03-17,2018-03-01,11,53,195180,2109554,141376829,162049094,0.014222442983852782
2018-03-31,2018-03-24,2018-03-01,12,53,200731,2000709,141376829,162049094,0.013585018870886128
2018-04-07,2018-03-31,2018-03-01,13,53,231465,1999031,141425756,162049094,0.013764322557705877
2018-04-14,2018-04-07,2018-04-01,14,53,225765,1927403,141821060,162217689,0.01327332434134233
2018-04-21,2018-04-14,2018-04-01,15,53,199800,1862865,141821018,162217689,0.012715413545313175
2018-04-28,2018-04-21,2018-04-01,16,53,186204,1736700,141820618,162217689,0.011853849058347762
2018-05-05,2018-04-28,2018-04-01,17,53,189992,1722155,141820475,162217689,0.011787536931314561
2018-05-12,2018-05-05,2018-05-01,18,53,194986,1592947,141820475,162321158,0.011014787117277712
2018-05-19,2018-05-12,2018-05-01,19,53,206816,1601888,141820475,162321158,0.011142749486792104
2018-05-26,2018-05-19,2018-05-01,20,53,202632,1571916,141820475,162321158,0.010932327133841666
2018-06-02,2018-05-26,2018-05-01,21,53,191351,1571132,141820475,162321158,0.010857999177162105
2018-06-09,2018-06-02,2018-06-01,22,53,217080,1557662,141832469,162380249,0.010929543530876098
2018-06-16,2018-06-09,2018-06-01,23,53,205755,1586041,141832469,162380249,0.011034568619241372
2018-06-23,2018-06-16,2018-06-01,24,53,222484,1583846,141832469,162380249,0.011124074578799298
2018-06-30,2018-06-23,2018-06-01,25,53,231249,1643973,141832469,162380249,0.011548338000146803
2018-07-07,2018-06-30,2018-06-01,26,53,264653,1634860,141874190,162380249,0.011697931316757618
2018-07-14,2018-07-07,2018-07-01,27,53,231859,1770665,142343552,162425134,0.012328904712493573
2018-07-21,2018-07-14,2018-07-01,28,53,201013,1758517,142361897,162425134,0.012064204299809905
2018-07-28,2018-07-21,2018-07-01,29,53,179699,1708661,142366704,162425134,0.011626033197546877
2018-08-04,2018-07-28,2018-07-01,30,53,184876,1727807,142366704,162425134,0.011775782188980679
2018-08-11,2018-08-04,2018-08-01,31,53,179877,1677312,142366704,162515922,0.011427735677492572
2018-08-18,2018-08-11,2018-08-01,32,53,173102,1667053,142378367,162515922,0.011322921331978783
2018-08-25,2018-08-18,2018-08-01,33,53,175540,1622646,142378367,162515922,0.011064675866036067
2018-09-01,2018-08-25,2018-08-01,34,53,173380,1598216,142378367,162515922,0.010901061128029044
2018-09-08,2018-09-01,2018-09-01,35,53,162437,1493225,142378367,162683871,0.010177173617905858
2018-09-15,2018-09-08,2018-09-01,36,53,173397,1459861,142378367,162683871,0.010039458675039765
2018-09-22,2018-09-15,2018-09-01,37,53,172627,1411271,142378367,162683871,0.009736048142105004
2018-09-29,2018-09-22,2018-09-01,38,53,171557,1393741,142378367,162683871,0.009621715972076911
2018-10-06,2018-09-29,2018-09-01,39,53,193703,1367515,142402646,162683871,0.009596636657361072
2018-10-13,2018-10-06,2018-10-01,40,53,190314,1349411,142980093,162917051,0.009450975146855561
2018-10-20,2018-10-13,2018-10-01,41,53,198347,1368490,142978319,162917051,0.009617391122553526
2018-10-27,2018-10-20,2018-10-01,42,53,198323,1381861,142978319,162917051,0.009699316248978752
2018-11-03,2018-10-27,2018-10-01,43,53,214529,1390185,142978319,162917051,0.009849883668714332
2018-11-10,2018-11-03,2018-11-01,44,53,235654,1434787,142978319,163175024,0.010237112022732106
2018-11-17,2018-11-10,2018-11-01,45,53,226134,1445192,142978319,163175024,0.010242535646876938
2018-11-24,2018-11-17,2018-11-01,46,53,218344,1435888,142978319,163175024,0.010137776967632007
2018-12-01,2018-11-24,2018-11-01,47,53,317483,1663078,142978319,163175024,0.012137647977303193
2018-12-08,2018-12-01,2018-12-01,48,53,260967,1647794,142978319,163392653,0.011682049131058542
2018-12-15,2018-12-08,2018-12-01,49,53,254652,1719745,142978319,163392653,0.012083756299617707
2018-12-22,2018-12-15,2018-12-01,50,53,291216,1761988,142978319,163392653,0.012566072967797395
2018-12-29,2018-12-22,2018-12-01,51,53,327088,1796381,142978319,163392653,0.012996110663555967
2019-01-05,2018-12-29,2018-12-01,52,53,350293,2074440,143001885,163392653,0.014839914497257108
2019-01-12,2019-01-05,2019-01-01,1,53,343267,2170086,143478023,163515048,0.015370774927088056
2019-01-19,2019-01-12,2019-01-01,2,53,268836,2087698,143478023,163515048,0.014411725580143548
2019-01-26,2019-01-19,2019-01-01,3,53,249984,2121724,143478023,163515048,0.014504524378698161
2019-02-02,2019-01-26,2019-01-01,4,53,253858,2095705,143478023,163515048,0.014369093418240015
2019-02-09,2019-02-02,2019-02-01,5,53,242331,2139509,143478023,163526940,0.014565428791121512
2019-02-16,2019-02-09,2019-02-01,6,53,210200,2081160,143478023,163526940,0.014012125463853234
2019-02-23,2019-02-16,2019-02-01,7,53,202497,2123073,143478023,163526940,0.0142213264676756
2019-03-02,2019-02-23,2019-02-01,8,53,220030,2108931,143478023,163526940,0.014242063112047471
2019-03-09,2019-03-02,2019-03-01,9,53,208756,2085324,143478023,163489794,0.014031946238797022
2019-03-16,2019-03-09,2019-03-01,10,53,194023,2005293,143478023,163489794,0.013452313726690486
2019-03-23,2019-03-16,2019-03-01,11,53,189690,2006321,143477841,163489794,0.013432098397530552
2019-03-30,2019-03-23,2019-03-01,12,53,183493,1905627,143477841,163489794,0.012778290001392993
2019-04-06,2019-03-30,2019-03-01,13,53,195760,1858954,143497915,163489794,0.012567842614077793
2019-04-13,2019-04-06,2019-04-01,14,53,195860,1727261,144064798,163488722,0.011763019347597567
2019-04-20,2019-04-13,2019-04-01,15,53,211459,1700689,144064798,163488722,0.011695901568060456
2019-04-27,2019-04-20,2019-04-01,16,53,204344,1645387,144064797,163488722,0.01131411988161483
2019-05-04,2019-04-27,2019-04-01,17,53,203709,1630382,144064797,163488722,0.011218455790485658
2019-05-11,2019-05-04,2019-05-01,18,53,187965,1536652,144064735,163577436,0.010543122830217244
2019-05-18,2019-05-11,2019-05-01,19,53,191625,1540486,144064735,163577436,0.010588935994815325
2019-05-25,2019-05-18,2019-05-01,20,53,197845,1506501,144064735,163577436,0.010419199870573836
2019-06-01,2019-05-25,2019-05-01,21,53,189107,1519345,144064735,163577436,0.010444301132095015
2019-06-08,2019-06-01,2019-06-01,22,53,219916,1535572,144064735,163775833,0.010718846412461843
2019-06-15,2019-06-08,2019-06-01,23,53,205530,1520520,144064735,163775833,0.01053910072312073
2019-06-22,2019-06-15,2019-06-01,24,53,225549,1556252,144064735,163775833,0.010879511142526138
2019-06-29,2019-06-22,2019-06-01,25,53,224259,1586714,144064735,163775833,0.011057632660613608
2019-07-06,2019-06-29,2019-06-01,26,53,230496,1608769,144064735,163775833,0.011230380980568727
2019-07-13,2019-07-06,2019-07-01,27,53,243013,1700329,144644772,164100890,0.011842361123087146
2019-07-20,2019-07-13,2019-07-01,28,53,195962,1694876,144644772,164100890,0.011522411609102182
2019-07-27,2019-07-20,2019-07-01,29,53,178659,1676883,144644772,164100890,0.011307324414876726
2019-08-03,2019-07-27,2019-07-01,30,53,179512,1662427,144644772,164100890,0.01122443028797711
2019-08-10,2019-08-03,2019-08-01,31,53,186624,1676979,144644772,164446421,0.011332584732871747
2019-08-17,2019-08-10,2019-08-01,32,53,171107,1616986,144644772,164446421,0.010873407819559661
2019-08-24,2019-08-17,2019-08-01,33,53,176466,1613394,144644772,164446421,0.010884152960677691
2019-08-31,2019-08-24,2019-08-01,34,53,179259,1564203,144644772,164446421,0.010602006351965544
2019-09-07,2019-08-31,2019-08-01,35,53,159997,1473997,144644772,164446421,0.009936330569334798
2019-09-14,2019-09-07,2019-09-01,36,53,172741,1462776,144644772,164759393,0.009926699596423009
2019-09-21,2019-09-14,2019-09-01,37,53,174971,1397267,144644772,164759393,0.009542630446568834
2019-09-28,2019-09-21,2019-09-01,38,53,172234,1380668,144644772,164759393,0.009425271432020875
2019-10-05,2019-09-28,2019-09-01,39,53,187676,1390080,144644772,164759393,0.009576121708581435
2019-10-12,2019-10-05,2019-10-01,40,53,201153,1366996,145150929,164965729,0.009505907739176542
2019-10-19,2019-10-12,2019-10-01,41,53,186250,1384230,145162245,164965729,0.009520037946790754
2019-10-26,2019-10-19,2019-10-01,42,53,198300,1416840,145162245,164965729,0.009790760843423424
2019-11-02,2019-10-26,2019-10-01,43,53,205170,1420944,145162245,164965729,0.009857283751342075
2019-11-09,2019-11-02,2019-11-01,44,53,238539,1447444,145162245,164969121,0.01021999141281719
2019-11-16,2019-11-09,2019-11-01,45,53,227330,1457820,145162245,164969121,0.010214941982990866
2019-11-23,2019-11-16,2019-11-01,46,53,251954,1541894,145162245,164969121,0.010873841050532117
2019-11-30,2019-11-23,2019-11-01,47,53,216443,1505775,145162245,164969121,0.010439638579392079
2019-12-07,2019-11-30,2019-11-01,48,53,317298,1751951,145162245,164969121,0.01254325044260859
2019-12-14,2019-12-07,2019-12-01,49,53,270118,1725237,145162245,164932523,0.012098008104805382
2019-12-21,2019-12-14,2019-12-01,50,53,286960,1796247,145162245,164932523,0.012630662298181178
2019-12-28,2019-12-21,2019-12-01,51,53,312060,1773949,145162245,164932523,0.012647651063944495
2020-01-04,2019-12-28,2019-12-01,52,53,334725,2142408,145190409,164932523,0.015019069343891623
2020-01-11,2020-01-04,2020-01-01,1,53,337226,2245953,145582191,165149341,0.01564147325298743
2020-01-18,2020-01-11,2020-01-01,2,53,280824,2137014,145582191,165149341,0.014640312733672972
2020-01-25,2020-01-18,2020-01-01,3,53,227678,2077255,145582191,165149341,0.01395665877952247
2020-02-01,2020-01-25,2020-01-01,4,53,224064,2149616,145582191,165149341,0.014372930498099899
2020-02-08,2020-02-01,2020-02-01,5,53,218887,2084068,145582191,165277108,0.013933901844410297
2020-02-15,2020-02-08,2020-02-01,6,53,208690,2095280,145582191,165277108,0.013940043045767717
2020-02-22,2020-02-15,2020-02-01,7,53,198466,2057486,145582191,165277108,0.013649512792781926
2020-02-29,2020-02-22,2020-02-01,8,53,216226,2099291,145582191,165277108,0.01400990753056981
2020-03-07,2020-02-29,2020-02-01,9,53,199545,2052035,145582192,165277108,0.013623060248609868
2020-03-14,2020-03-07,2020-03-01,10,53,251376,1973561,145582191,165277108,0.013461858250811117
2020-03-21,2020-03-14,2020-03-01,11,53,2916558,2071106,145582191,165277108,0.030177585149904727
2020-03-28,2020-03-21,2020-03-01,12,53,5987875,3410980,145582191,165277108,0.05686725229969537
2020-04-04,2020-03-28,2020-03-01,13,53,6167389,8158004,145582191,165277108,0.08667499796765563
2020-04-11,2020-04-04,2020-04-01,14,53,4894197,12444230,146000656,165277108,0.10490519352504643
2020-04-18,2020-04-11,2020-04-01,15,53,4218488,16249289,146030636,165277108,0.12383915260666348
2020-04-25,2020-04-18,2020-04-01,16,53,3457821,17756172,146030636,165277108,0.12835409123930216
2020-05-02,2020-04-25,2020-04-01,17,53,2800969,21723401,146030636,165277108,0.14838334417129323
2020-05-09,2020-05-02,2020-05-01,18,53,2316732,20823126,146030636,165277108,0.14000643089664905
2020-05-16,2020-05-09,2020-05-01,19,53,2155702,22994399,146028672,165277108,0.15216929497580511
2020-05-23,2020-05-16,2020-05-01,20,53,1888634,18989388,146028672,165277108,0.12632131728732815
2020-05-30,2020-05-23,2020-05-01,21,53,1603912,19065024,146028672,165277108,0.12505625400947842
2020-06-06,2020-05-30,2020-05-01,22,53,1548031,19057822,146028672,165277108,0.12467457380728128
2020-06-13,2020-06-06,2020-06-01,23,53,1448377,18612120,146028672,165277108,0.12137492749449609
2020-06-20,2020-06-13,2020-06-01,24,53,1438074,17739959,146028672,165277108,0.11603562787412762
2020-06-27,2020-06-20,2020-06-01,25,53,1415884,17427200,146028672,165277108,0.1140090374766238
2020-07-04,2020-06-27,2020-06-01,26,53,1386700,16523948,146028672,165277108,0.10836738503435092
2020-07-11,2020-07-04,2020-07-01,27,53,1498600,17279163,146543602,165277108,0.1136138163792169
2020-07-18,2020-07-11,2020-07-01,28,53,1366847,16300380,146550022,165277108,0.10689457973816918
2020-07-25,2020-07-18,2020-07-01,29,53,1200660,16786473,146550022,165277108,0.10883015329624475
2020-08-01,2020-07-25,2020-07-01,30,53,982197,15802018,146550022,165277108,0.10155196447411217
2020-08-08,2020-08-01,2020-08-01,31,53,833882,15191756,146550022,165277108,0.09696223629469605
2020-08-15,2020-08-08,2020-08-01,32,53,884010,14098546,146550576,165277108,0.09065112634957287
2020-08-22,2020-08-15,2020-08-01,33,53,820314,13792016,146550576,165277108,0.08841109441484177
2020-08-29,2020-08-22,2020-08-01,34,52,784257,12612806,137817949,165277108,0.08105818865126803
