laus.code,state.fips,county.fips,county,state.abbr,report.month,preliminary,civilian.labor.force,employed,unemployed,rate.unemployed
CN1720100000000,17,201,Winnebago County,IL,2020-01-01,FALSE,136441,125915,10526,7.7
CN1720100000000,17,201,Winnebago County,IL,2020-02-01,FALSE,134619,128307,6312,4.7
CN1720100000000,17,201,Winnebago County,IL,2020-03-01,TRUE,127235,121465,5770,4.5
CN1720300000000,17,203,Woodford County,IL,2019-02-01,FALSE,18821,17932,889,4.7
CN1720300000000,17,203,Woodford County,IL,2019-03-01,FALSE,18833,17996,837,4.4
CN1720300000000,17,203,Woodford County,IL,2019-04-01,FALSE,18734,18128,606,3.2
CN1720300000000,17,203,Woodford County,IL,2019-05-01,FALSE,18955,18373,582,3.1
CN1720300000000,17,203,Woodford County,IL,2019-06-01,FALSE,19044,18407,637,3.3
CN1720300000000,17,203,Woodford County,IL,2019-07-01,FALSE,19250,18566,684,3.6
CN1720300000000,17,203,Woodford County,IL,2019-08-01,FALSE,19036,18330,706,3.7
CN1720300000000,17,203,Woodford County,IL,2019-09-01,FALSE,18893,18248,645,3.4
CN1720300000000,17,203,Woodford County,IL,2019-10-01,FALSE,18889,18285,604,3.2
CN1720300000000,17,203,Woodford County,IL,2019-11-01,FALSE,18615,18033,582,3.1
CN1720300000000,17,203,Woodford County,IL,2019-12-01,FALSE,18433,17801,632,3.4
CN1720300000000,17,203,Woodford County,IL,2020-01-01,FALSE,18285,17601,684,3.7
CN1720300000000,17,203,Woodford County,IL,2020-02-01,FALSE,18104,17538,566,3.1
